timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_size,tcp_flags,is_http,flow_packet_count,flow_total_bytes,flow_duration,flow_avg_packet_size,flow_min_packet_size,flow_max_packet_size,flow_packet_rate,flow_byte_rate,flow_syn_count,flow_ack_count,flow_rst_count,flow_fin_count,flow_udp_count,flow_http_count,label,attack_type
1779041594.611559,192.168.82.20,192.168.82.30,80,49687,TCP,980,926,24,1,3,1106,0.0019450187683105469,368.6666666666667,60,980,1542.4015690120127,568632.0451090954,1,3,0,1,0,3,normal,normal
1779041594.612573,192.168.82.30,192.168.82.20,49687,80,TCP,60,0,17,1,5,377,0.0029649734497070312,75.4,60,131,1686.3557413959472,127151.22290125443,1,4,0,1,0,5,normal,normal
1779041594.612573,192.168.82.20,192.168.82.30,80,49687,TCP,60,0,17,1,3,1106,0.0019450187683105469,368.6666666666667,60,980,1542.4015690120127,568632.0451090954,1,3,0,1,0,3,normal,normal
1779041594.613403,192.168.82.30,192.168.82.20,49687,80,TCP,60,0,16,1,5,377,0.0029649734497070312,75.4,60,131,1686.3557413959472,127151.22290125443,1,4,0,1,0,5,normal,normal
1779041594.626758,192.168.82.30,192.168.82.20,49688,80,TCP,66,0,2,1,5,377,0.006806850433349609,75.4,60,131,734.55411558669,55385.38031523643,1,4,0,1,0,5,normal,normal
1779041594.627431,192.168.82.20,192.168.82.30,80,49688,TCP,66,0,18,1,3,1106,0.006134033203125,368.6666666666667,60,980,489.07462686567163,180305.51243781095,1,3,0,1,0,3,normal,normal
1779041594.627431,192.168.82.30,192.168.82.20,49688,80,TCP,60,0,16,1,5,377,0.006806850433349609,75.4,60,131,734.55411558669,55385.38031523643,1,4,0,1,0,5,normal,normal
1779041594.631463,192.168.82.30,192.168.82.20,49688,80,TCP,131,77,24,1,5,377,0.006806850433349609,75.4,60,131,734.55411558669,55385.38031523643,1,4,0,1,0,5,normal,normal
1779041594.63252,192.168.82.20,192.168.82.30,80,49688,TCP,980,926,24,1,3,1106,0.006134033203125,368.6666666666667,60,980,489.07462686567163,180305.51243781095,1,3,0,1,0,3,normal,normal
1779041594.632682,192.168.82.30,192.168.82.20,49688,80,TCP,60,0,17,1,5,377,0.006806850433349609,75.4,60,131,734.55411558669,55385.38031523643,1,4,0,1,0,5,normal,normal
1779041594.633565,192.168.82.20,192.168.82.30,80,49688,TCP,60,0,17,1,3,1106,0.006134033203125,368.6666666666667,60,980,489.07462686567163,180305.51243781095,1,3,0,1,0,3,normal,normal
1779041594.633565,192.168.82.30,192.168.82.20,49688,80,TCP,60,0,16,1,5,377,0.006806850433349609,75.4,60,131,734.55411558669,55385.38031523643,1,4,0,1,0,5,normal,normal
1779041594.650566,192.168.82.30,192.168.82.20,49689,80,TCP,66,0,2,1,5,377,0.0028688907623291016,75.4,60,131,1742.8338735145019,131409.67406299344,1,4,0,1,0,5,normal,normal
